txn_id,customer_id,txn_type,amount,txn_time,status
T05507,C0041,transfer,48405.3,2024-08-23 05:40:33,success
T05508,C0087,deposit,85336.27,2024-10-23 20:06:56,success
T05509,C0071,deposit,84995.05,2024-12-06 00:22:36,success
T05510,C0262,purchase,99915.49,2024-12-09 15:11:48,success
T05511,C0253,online fraud,42509.32,2025-02-07 15:17:47,failed
T05512,C0119,purchase,55763.23,2024-06-13 19:57:04,success
T05513,C0389,withdrawal,34276.8,2025-02-13 09:54:42,success
T05514,C0411,withdrawal,56597.79,2024-07-30 19:21:05,failed
T05515,C0450,withdrawal,82609.38,2025-03-05 01:36:52,success
T05516,C0182,withdrawal,68454.82,2024-10-31 14:31:49,failed
T05517,C0246,deposit,45172.08,2024-06-27 10:47:15,success
T05518,C0466,purchase,98516.69,2024-07-31 19:02:37,success
T05519,C0377,online fraud,41206.04,2025-03-20 16:05:11,failed
T05520,C0084,withdrawal,43219.24,2025-05-14 18:49:31,success
T05521,C0375,withdrawal,97575.11,2024-10-20 16:30:17,success
T05522,C0277,deposit,60043.94,2024-05-31 09:40:15,success
T05523,C0220,withdrawal,64936.79,2025-03-24 00:44:11,success
T05524,C0386,withdrawal,55575.71,2025-02-03 13:24:30,success
T05525,C0155,purchase,1046.48,2024-05-26 23:22:37,success
T05526,C0448,deposit,59892.42,2024-08-30 23:56:49,success
T05527,C0475,withdrawal,56434.21,2024-11-30 12:10:48,success
T05528,C0170,withdrawal,35448.11,2025-02-06 06:10:53,success
T05529,C0462,deposit,6268.26,2025-02-18 18:07:20,success
T05530,C0375,withdrawal,91313.86,2025-05-20 13:39:05,success
T05531,C0359,withdrawal,7784.46,2024-06-30 08:02:36,success
T05532,C0259,deposit,9974.66,2024-06-24 10:32:40,success
T05533,C0261,purchase,60738.72,2024-11-02 01:59:17,success
T05534,C0331,withdrawal,90428.31,2024-10-19 20:45:55,success
T05535,C0358,online fraud,64702.56,2025-02-08 09:53:25,failed
T05536,C0214,purchase,71297.31,2024-11-28 14:32:50,success
T05537,C0043,deposit,42761.62,2024-08-06 07:19:39,failed
T05538,C0314,withdrawal,46662.43,2025-01-02 15:47:00,success
T05539,C0464,purchase,59620.42,2024-10-01 14:25:26,failed
T05540,C0155,purchase,19317.06,2025-05-21 23:01:05,success
T05541,C0457,deposit,13247.43,2024-10-20 01:01:58,success
T05542,C0427,deposit,10358.57,2024-07-31 11:51:15,success
T05543,C0078,deposit,30539.16,2024-09-07 17:23:43,failed
T05544,C0408,withdrawal,64806.92,2025-03-30 09:59:30,success
T05545,C0443,withdrawal,52804.14,2024-06-15 14:46:05,success
T05546,C0202,transfer,67652.52,2024-06-28 12:40:12,success
T05547,C0327,withdrawal,39343.46,2024-11-10 23:04:24,failed
T05548,C0243,withdrawal,25456.1,2024-11-22 04:49:53,success
T05549,C0123,purchase,48762.07,2025-02-12 02:24:01,success
T05550,C0397,deposit,50817.2,2024-08-06 09:38:20,success
T05551,C0323,deposit,11703.2,2024-06-14 06:15:03,success
T05552,C0025,withdrawal,217.02,2024-09-12 08:46:36,success
T05553,C0040,transfer,1540.13,2024-11-23 03:27:00,success
T05554,C0098,purchase,34259.24,2024-06-07 03:07:20,success
T05555,C0426,deposit,85635.43,2025-03-03 08:04:57,success
T05556,C0044,withdrawal,82356.42,2024-09-14 11:51:25,success
T05557,C0335,deposit,86029.41,2024-12-03 23:29:59,success
T05558,C0138,purchase,13179.02,2024-09-11 06:17:37,success
T05559,C0370,deposit,13152.65,2024-05-25 17:37:02,success
T05560,C0135,deposit,22261.29,2025-04-09 18:23:48,success
T05561,C0063,purchase,67227.49,2024-12-01 12:01:23,success
T05562,C0031,withdrawal,4512.75,2024-10-29 22:44:46,success
T05563,C0066,withdrawal,39445.65,2024-06-07 13:52:26,success
T05564,C0321,purchase,32552.84,2025-02-04 18:49:35,success
T05565,C0319,withdrawal,42253.71,2025-05-08 16:58:21,success
T05566,C0399,deposit,78333.94,2025-01-08 20:47:06,success
T05567,C0291,withdrawal,66047.79,2024-05-30 18:19:28,success
T05568,C0037,deposit,84969.12,2024-10-25 21:25:11,success
T05569,C0316,transfer,78983.55,2025-05-03 00:56:06,success
T05570,C0313,withdrawal,2508.34,2025-01-03 04:08:41,failed
T05571,C0295,withdrawal,60661.59,2024-12-17 17:07:13,success
T05572,C0180,deposit,73233.82,2024-09-11 12:18:23,success
T05573,C0309,deposit,65552.18,2025-05-10 17:59:22,success
T05574,C0394,withdrawal,2574.75,2025-04-13 16:34:07,success
T05575,C0301,deposit,84894.67,2024-07-05 17:31:17,success
T05576,C0300,online fraud,19016.78,2024-08-12 21:20:05,failed
T05577,C0258,transfer,79136.21,2024-06-15 21:40:57,success
T05578,C0069,withdrawal,52623.95,2025-03-15 16:03:06,success
T05579,C0017,deposit,23376.65,2024-11-16 02:39:51,failed
T05580,C0493,deposit,28778.23,2024-06-22 18:06:00,success
T05581,C0054,transfer,62118.36,2025-05-12 19:00:22,failed
T05582,C0097,deposit,31811.06,2025-01-20 12:24:59,failed
T05583,C0376,deposit,21580.73,2025-05-12 13:45:25,success
T05584,C0410,deposit,87840.7,2025-01-29 21:47:28,success
T05585,C0275,withdrawal,42791.01,2024-07-25 06:05:02,success
T05586,C0062,withdrawal,42937.53,2024-12-07 22:32:06,failed
T05587,C0405,withdrawal,86541.21,2025-01-25 13:04:02,success
T05588,C0161,deposit,77253.81,2024-12-05 20:52:53,success
T05589,C0482,online fraud,86838.78,2024-10-02 18:52:02,failed
T05590,C0462,purchase,23942.13,2024-06-21 15:02:20,success
T05591,C0433,deposit,38612.93,2024-06-09 19:55:12,success
T05592,C0288,deposit,82077.05,2024-12-01 05:10:45,success
T05593,C0375,deposit,12107.0,2025-01-19 19:46:17,success
T05594,C0165,deposit,34836.51,2024-07-16 11:25:28,success
T05595,C0199,deposit,78105.23,2024-09-15 06:12:15,success
T05596,C0125,withdrawal,73847.29,2025-04-18 04:00:36,failed
T05597,C0335,withdrawal,14348.72,2024-08-05 01:51:19,success
T05598,C0010,deposit,28099.73,2025-04-24 16:36:36,success
T05599,C0325,withdrawal,26457.25,2025-02-17 17:33:09,success
T05600,C0127,transfer,85556.95,2025-02-26 02:48:44,failed
T05601,C0125,deposit,74379.84,2024-10-11 08:21:10,success
T05602,C0471,withdrawal,43431.55,2024-07-28 22:08:20,success
T05603,C0267,withdrawal,9221.99,2025-05-16 22:07:46,success
T05604,C0488,deposit,17588.21,2024-08-20 16:58:27,success
T05605,C0245,withdrawal,63818.27,2024-12-30 11:23:08,success
T05606,C0392,purchase,85097.89,2024-10-06 09:23:02,success
T05607,C0283,transfer,12427.4,2024-10-08 01:29:47,success
T05608,C0118,transfer,88052.43,2024-10-14 23:30:16,failed
T05609,C0436,transfer,82149.73,2024-09-21 03:25:04,success
T05610,C0029,purchase,6459.4,2025-01-09 04:31:22,failed
T05611,C0278,deposit,41229.25,2025-01-17 20:55:29,success
T05612,C0302,withdrawal,62037.5,2024-07-18 09:16:05,success
T05613,C0221,withdrawal,54726.0,2024-11-12 01:38:11,failed
T05614,C0081,deposit,72007.49,2024-06-16 07:21:39,success
T05615,C0404,deposit,67558.75,2025-04-18 05:32:21,failed
T05616,C0420,deposit,42223.14,2025-01-24 02:59:11,success
T05617,C0434,deposit,31482.06,2024-10-06 21:46:19,success
T05618,C0063,deposit,80886.22,2024-06-19 22:08:42,success
T05619,C0202,withdrawal,30750.83,2025-02-06 07:39:03,success
T05620,C0125,online fraud,74208.7,2024-07-13 12:05:07,failed
T05621,C0419,deposit,6621.33,2024-11-07 23:30:54,success
T05622,C0491,withdrawal,30931.3,2024-10-22 17:53:00,success
T05623,C0218,deposit,39570.87,2024-11-12 22:11:49,success
T05624,C0344,withdrawal,57150.74,2025-03-22 02:18:59,success
T05625,C0250,withdrawal,41912.03,2025-01-29 01:49:33,success
T05626,C0433,transfer,22475.02,2025-05-05 18:54:29,success
T05627,C0031,withdrawal,36012.76,2024-08-01 20:31:02,success
T05628,C0303,withdrawal,84788.83,2025-02-27 06:31:18,failed
T05629,C0286,purchase,89026.43,2024-07-11 16:04:58,success
T05630,C0445,withdrawal,77737.83,2024-07-15 16:00:28,success
T05631,C0450,deposit,47717.9,2025-03-05 03:08:45,success
T05632,C0340,purchase,10300.43,2024-11-02 13:59:11,failed
T05633,C0038,withdrawal,16327.76,2024-11-20 23:40:10,success
T05634,C0441,withdrawal,14712.52,2025-01-01 06:57:50,success
T05635,C0470,transfer,21270.06,2025-03-14 19:22:53,success
T05636,C0300,withdrawal,26304.41,2024-10-19 12:50:16,success
T05637,C0247,online fraud,38397.09,2024-12-12 13:08:17,failed
T05638,C0223,withdrawal,76478.46,2025-03-14 13:04:31,success
T05639,C0279,deposit,53165.02,2024-06-26 04:12:54,success
T05640,C0453,deposit,66157.58,2025-01-31 11:27:47,success
T05641,C0085,withdrawal,31583.61,2024-12-31 10:57:06,success
T05642,C0039,online fraud,55513.14,2025-01-22 15:34:21,failed
T05643,C0464,transfer,55765.16,2025-04-13 22:50:50,success
T05644,C0020,deposit,8781.89,2024-08-12 09:11:55,success
T05645,C0047,purchase,45195.02,2025-05-04 11:55:51,success
T05646,C0051,deposit,32809.96,2024-06-23 16:52:25,success
T05647,C0110,withdrawal,55721.26,2024-07-01 08:50:50,success
T05648,C0128,deposit,91108.88,2025-04-07 00:08:05,success
T05649,C0409,withdrawal,82979.84,2024-06-29 00:28:03,success
T05650,C0229,purchase,39379.47,2024-10-20 16:46:48,success
T05651,C0344,withdrawal,41372.77,2025-05-12 10:09:34,success
T05652,C0182,deposit,82081.92,2025-03-22 10:47:00,failed
T05653,C0268,withdrawal,88739.37,2024-10-17 08:19:07,success
T05654,C0285,deposit,9793.95,2025-03-15 17:56:38,success
T05655,C0406,purchase,24035.72,2024-08-11 13:28:33,failed
T05656,C0458,online fraud,47225.0,2025-02-01 19:01:09,failed
T05657,C0030,withdrawal,41047.32,2024-06-13 08:56:53,failed
T05658,C0426,deposit,80646.14,2025-05-08 07:41:21,failed
T05659,C0182,withdrawal,89319.19,2025-03-07 03:54:12,success
T05660,C0405,deposit,66994.28,2025-05-10 15:55:09,success
T05661,C0157,deposit,85987.16,2025-04-14 17:02:50,success
T05662,C0090,withdrawal,99149.32,2024-07-25 00:30:27,success
T05663,C0060,transfer,83248.15,2024-11-18 08:59:25,success
T05664,C0328,withdrawal,46661.06,2024-10-13 15:22:07,success
T05665,C0073,transfer,74980.2,2024-07-04 21:23:26,failed
T05666,C0258,deposit,14142.66,2024-08-08 16:48:54,success
T05667,C0355,deposit,12241.93,2024-07-15 16:03:18,success
T05668,C0158,withdrawal,44493.81,2024-11-17 01:16:18,success
T05669,C0221,deposit,30648.19,2025-03-05 23:52:34,success
T05670,C0148,withdrawal,48154.9,2024-07-06 10:50:42,success
T05671,C0175,transfer,88834.47,2024-11-11 23:05:44,success
T05672,C0490,online fraud,61060.79,2024-12-25 21:47:38,failed
T05673,C0103,purchase,71760.05,2024-10-14 18:10:50,success
T05674,C0181,withdrawal,56719.97,2025-03-07 03:41:57,success
T05675,C0367,transfer,84851.62,2024-07-05 18:49:58,failed
T05676,C0075,withdrawal,76153.78,2024-11-11 20:01:56,success
T05677,C0105,withdrawal,99328.78,2024-12-07 07:41:16,success
T05678,C0293,purchase,44416.85,2024-07-07 20:58:03,success
T05679,C0216,transfer,24879.37,2024-11-22 12:53:51,success
T05680,C0012,withdrawal,47952.63,2025-01-29 19:23:52,success
T05681,C0268,purchase,99054.63,2024-10-27 07:21:56,success
T05682,C0054,online fraud,28262.87,2024-09-15 11:53:53,failed
T05683,C0285,deposit,97699.11,2024-07-12 15:32:40,success
T05684,C0046,deposit,33890.62,2024-06-24 10:46:14,success
T05685,C0338,deposit,8507.8,2024-08-29 00:40:36,success
T05686,C0142,deposit,38870.92,2024-07-27 11:01:45,success
T05687,C0053,purchase,77682.58,2024-10-21 20:57:36,success
T05688,C0224,deposit,14531.94,2024-08-09 13:12:00,success
T05689,C0287,transfer,27714.4,2025-04-22 20:28:42,success
T05690,C0331,deposit,27753.38,2024-07-12 18:11:42,success
T05691,C0336,deposit,15790.56,2024-11-10 03:58:56,failed
T05692,C0485,online fraud,83070.12,2024-09-23 08:27:23,failed
T05693,C0318,purchase,40099.7,2024-11-23 00:28:45,success
T05694,C0170,deposit,14600.73,2024-11-24 06:48:47,success
T05695,C0270,withdrawal,2177.07,2024-11-30 21:10:52,success
T05696,C0332,deposit,30961.41,2025-05-05 20:18:23,success
T05697,C0188,deposit,35888.71,2024-09-30 18:53:28,failed
T05698,C0282,withdrawal,79354.84,2024-07-10 07:25:07,success
T05699,C0495,purchase,7506.75,2024-11-03 21:01:08,failed
T05700,C0240,deposit,2132.64,2024-08-01 08:53:18,success
T05701,C0311,purchase,94436.11,2025-01-28 22:24:21,success
T05702,C0483,deposit,25706.59,2024-12-31 21:59:45,success
T05703,C0300,withdrawal,45986.77,2025-04-07 14:45:15,success
T05704,C0088,withdrawal,14479.42,2024-06-01 08:31:54,failed
T05705,C0025,transfer,23136.23,2024-09-09 09:43:38,success
T05706,C0319,deposit,61824.31,2024-08-15 05:16:39,success
T05707,C0332,deposit,86526.82,2025-05-16 23:30:25,failed
T05708,C0193,withdrawal,2666.67,2024-06-09 06:12:25,success
T05709,C0060,transfer,80241.02,2024-08-18 14:34:04,success
T05710,C0303,deposit,87152.25,2024-11-13 04:35:03,success
T05711,C0214,deposit,19495.47,2024-06-01 12:44:02,success
T05712,C0346,transfer,92869.27,2024-11-05 15:34:28,success
T05713,C0116,withdrawal,54849.05,2024-11-10 22:39:15,success
T05714,C0059,withdrawal,36315.43,2025-04-14 17:12:28,success
T05715,C0123,deposit,66161.73,2025-03-06 10:47:12,success
T05716,C0042,transfer,23503.03,2024-11-13 00:18:06,success
T05717,C0143,withdrawal,75007.14,2025-03-28 06:53:15,failed
T05718,C0146,withdrawal,7634.74,2025-05-02 23:16:46,success
T05719,C0479,purchase,38370.15,2024-11-15 16:36:34,success
T05720,C0131,withdrawal,56395.08,2025-03-11 16:34:24,failed
T05721,C0119,deposit,25702.08,2024-08-01 04:02:49,success
T05722,C0331,purchase,75723.4,2024-09-17 04:22:24,success
T05723,C0061,deposit,9835.8,2024-10-28 23:20:16,success
T05724,C0370,purchase,33920.0,2024-12-05 20:27:11,success
T05725,C0231,purchase,30614.99,2024-11-17 05:26:07,success
T05726,C0265,purchase,63003.86,2025-05-12 00:04:43,success
T05727,C0339,purchase,6495.58,2024-10-06 01:40:58,failed
T05728,C0093,withdrawal,86318.72,2024-08-31 18:53:34,success
T05729,C0320,deposit,40396.74,2024-08-19 20:54:28,success
T05730,C0470,withdrawal,73147.93,2024-09-22 09:28:34,success
T05731,C0198,purchase,92160.49,2024-07-14 06:34:49,success
T05732,C0344,deposit,67726.47,2025-05-01 05:00:50,success
T05733,C0204,deposit,42990.93,2025-02-28 19:43:48,success
T05734,C0322,deposit,12731.54,2025-02-25 10:34:14,success
T05735,C0172,withdrawal,89372.58,2024-06-04 19:55:06,success
T05736,C0242,deposit,1548.27,2025-04-11 21:52:39,success
T05737,C0410,purchase,11352.47,2025-02-13 08:29:25,success
T05738,C0301,withdrawal,42903.17,2025-03-13 17:29:20,success
T05739,C0498,transfer,24831.14,2025-03-16 01:21:32,success
T05740,C0438,withdrawal,90313.94,2024-12-24 05:32:58,success
T05741,C0435,transfer,15028.53,2025-02-05 21:59:06,success
T05742,C0492,deposit,13354.18,2024-07-15 21:09:53,failed
T05743,C0427,purchase,3547.21,2024-08-27 23:45:43,success
T05744,C0367,deposit,22270.18,2024-08-16 08:44:11,success
T05745,C0321,purchase,44023.44,2025-01-21 07:20:06,success
T05746,C0186,purchase,15649.88,2024-10-24 11:07:34,success
T05747,C0035,withdrawal,64407.21,2024-06-18 20:15:02,success
T05748,C0083,purchase,10174.74,2024-12-18 12:50:48,success
T05749,C0242,withdrawal,5122.98,2024-08-24 11:00:15,success
T05750,C0051,withdrawal,8961.59,2024-09-22 00:03:23,success
T05751,C0324,withdrawal,46782.01,2025-01-18 14:54:13,success
T05752,C0375,deposit,63536.87,2025-01-05 14:02:38,failed
T05753,C0468,deposit,89315.65,2025-05-07 21:41:19,success
T05754,C0470,withdrawal,38423.47,2024-09-19 04:23:27,success
T05755,C0464,deposit,99243.92,2024-07-02 13:15:06,success
T05756,C0260,purchase,24412.31,2025-04-09 23:25:28,success
T05757,C0307,purchase,61920.7,2024-10-13 15:59:22,success
T05758,C0291,withdrawal,72117.51,2024-05-30 16:18:51,success
T05759,C0062,deposit,10078.52,2024-09-13 02:09:13,success
T05760,C0261,withdrawal,80825.36,2024-10-05 19:13:17,success
T05761,C0189,withdrawal,72783.88,2024-12-03 00:04:09,success
T05762,C0331,transfer,65355.69,2025-03-30 13:49:27,success
T05763,C0487,deposit,46101.33,2025-03-15 10:28:47,success
T05764,C0256,withdrawal,98795.75,2025-03-18 07:01:26,success
T05765,C0063,purchase,90234.11,2024-06-02 09:21:29,success
T05766,C0182,deposit,94854.24,2025-03-12 16:24:50,success
T05767,C0349,deposit,39729.61,2024-11-01 20:59:53,success
T05768,C0279,withdrawal,52647.11,2024-06-12 12:43:45,success
T05769,C0285,deposit,50806.39,2024-12-29 13:24:04,success
T05770,C0075,transfer,18909.31,2025-01-24 03:02:35,success
T05771,C0275,deposit,67115.83,2025-03-18 11:01:17,success
T05772,C0131,deposit,76086.9,2024-06-10 05:45:40,success
T05773,C0287,withdrawal,39544.19,2025-03-15 16:32:36,success
T05774,C0031,purchase,79203.79,2024-10-03 00:41:56,success
T05775,C0388,deposit,63645.65,2024-12-13 20:54:21,success
T05776,C0377,deposit,28680.11,2024-10-22 02:27:54,success
T05777,C0183,withdrawal,94167.27,2024-09-22 06:10:53,success
T05778,C0159,withdrawal,29911.48,2024-12-02 03:51:39,success
T05779,C0243,purchase,86011.81,2025-03-15 10:05:08,failed
T05780,C0442,purchase,25151.77,2024-09-17 22:26:13,success
T05781,C0267,deposit,52717.16,2024-10-03 23:29:41,success
T05782,C0229,withdrawal,42442.43,2024-11-11 07:55:43,success
T05783,C0087,deposit,84672.99,2025-03-08 09:05:35,success
T05784,C0297,withdrawal,59415.62,2024-10-08 16:07:45,success
T05785,C0010,deposit,51598.19,2025-04-16 15:25:22,success
T05786,C0209,deposit,29166.79,2024-08-28 03:21:38,success
T05787,C0182,deposit,82337.04,2025-03-24 15:28:57,success
T05788,C0252,deposit,74013.9,2025-01-02 04:30:18,failed
T05789,C0490,deposit,85989.67,2024-11-19 17:18:47,failed
T05790,C0153,deposit,32336.0,2024-06-08 13:22:42,success
T05791,C0409,deposit,15785.25,2025-01-25 10:40:22,success
T05792,C0141,withdrawal,640.99,2024-09-01 06:21:38,success
T05793,C0122,deposit,55592.69,2025-01-08 23:02:48,success
T05794,C0450,online fraud,7293.41,2025-04-08 19:09:11,failed
T05795,C0389,withdrawal,52569.63,2025-01-29 02:18:14,failed
T05796,C0328,withdrawal,28867.24,2024-06-14 16:58:46,success
T05797,C0452,purchase,83646.4,2025-03-22 16:01:52,success
T05798,C0334,deposit,33390.08,2025-05-03 20:49:25,success
T05799,C0420,deposit,87522.83,2024-08-22 10:59:28,success
T05800,C0024,purchase,48787.28,2025-01-08 07:51:40,success
T05801,C0193,deposit,78277.88,2025-03-09 19:57:37,success
T05802,C0031,purchase,17454.86,2024-09-04 09:55:56,success
T05803,C0226,purchase,61488.45,2025-03-10 05:54:24,success
T05804,C0073,deposit,21025.52,2024-11-19 01:14:59,success
T05805,C0289,deposit,52463.56,2024-10-14 12:00:47,success
T05806,C0409,online fraud,88311.29,2025-04-26 01:56:24,failed
T05807,C0086,purchase,16722.28,2024-12-05 19:21:24,success
T05808,C0481,purchase,72661.79,2024-12-05 23:21:28,success
T05809,C0373,deposit,35300.4,2024-12-29 19:14:20,success
T05810,C0409,deposit,42778.69,2024-12-23 05:56:50,success
T05811,C0408,deposit,94541.5,2024-08-15 02:02:55,failed
T05812,C0020,transfer,62996.19,2024-09-17 18:14:08,success
T05813,C0296,deposit,85791.11,2024-06-13 18:58:16,success
T05814,C0396,transfer,51870.0,2024-09-25 02:00:58,success
T05815,C0363,deposit,80836.2,2024-07-14 05:13:07,success
T05816,C0183,deposit,49208.07,2024-11-02 12:11:26,success
T05817,C0316,withdrawal,87992.42,2024-09-07 17:17:41,success
T05818,C0447,deposit,20553.96,2024-09-04 06:04:13,success
T05819,C0120,purchase,96927.13,2024-10-22 15:09:45,success
T05820,C0113,deposit,19071.1,2024-08-08 08:05:24,success
T05821,C0131,deposit,57945.46,2024-07-26 08:50:13,success
T05822,C0463,online fraud,59859.35,2025-05-05 15:17:12,failed
T05823,C0109,deposit,83790.52,2025-01-21 21:47:39,success
T05824,C0344,transfer,58170.61,2024-12-12 01:19:04,success
T05825,C0455,deposit,51043.96,2024-12-20 18:23:55,success
T05826,C0195,deposit,85709.14,2025-05-11 07:46:33,success
T05827,C0320,transfer,98396.96,2024-10-14 06:26:38,success
T05828,C0041,deposit,5109.2,2025-04-07 14:23:49,success
T05829,C0330,withdrawal,13299.06,2025-02-03 11:42:06,success
T05830,C0413,transfer,10400.54,2025-02-21 11:41:45,success
T05831,C0490,deposit,77585.13,2025-02-08 04:57:38,success
T05832,C0136,deposit,46725.26,2024-11-28 03:45:29,failed
T05833,C0213,deposit,37438.71,2024-12-06 12:42:50,success
T05834,C0171,withdrawal,44390.88,2024-10-23 19:29:03,success
T05835,C0056,withdrawal,4484.07,2025-04-11 21:34:05,success
T05836,C0146,deposit,22996.51,2024-10-28 15:35:46,success
T05837,C0241,withdrawal,34665.62,2024-07-18 14:54:02,success
T05838,C0150,withdrawal,13061.97,2024-06-05 16:06:08,success
T05839,C0152,withdrawal,6418.53,2025-01-05 12:32:12,success
T05840,C0446,transfer,54284.82,2024-09-06 08:10:08,success
T05841,C0204,deposit,74951.64,2024-10-04 05:03:47,failed
T05842,C0361,withdrawal,5549.27,2024-09-27 23:57:16,success
T05843,C0168,purchase,54872.44,2024-09-13 12:16:26,success
